Date,Adj Close,Close,High,Low,Open,Volume
2012-07-18,22.79910278,23080,23700,22760,23580,14618050
2012-07-19,23.60912704,23900,24040,23440,23600,24847100
2012-07-20,23.53009796,23820,24060,23820,24040,11992100
2012-07-23,22.95715332,23240,23400,23100,23300,12844350
2012-07-24,23.11520386,23400,23500,23180,23300,14598050
2012-07-25,22.87812805,23160,23440,22780,23060,13609850
2012-07-26,23.15472221,23440,23480,23200,23380,13654750
2012-07-27,24.35988045,24660,24660,23820,23900,26686200
2012-07-30,25.1896534,25500,25560,25020,25200,19113350
2012-07-31,25.8613739,26180,26680,25500,25600,33735650
2012-08-01,25.68356514,26000,26300,25660,25840,19039100
2012-08-02,24.95257378,25260,26080,25220,26000,15951250
2012-08-03,24.55744553,24860,25340,24760,24800,15582650
2012-08-06,25.64404869,25960,26100,25640,25700,12289150
2012-08-07,25.56502914,25880,26080,25680,26060,10258400
2012-08-08,26.0786972,26400,26560,26020,26120,19459150
2012-08-09,26.47383118,26800,26960,26360,26420,30612650
2012-08-10,26.63188362,26960,26960,26600,26700,14733250
2012-08-13,26.17747879,26500,26940,26460,26840,9891050
2012-08-14,26.57261467,26900,27000,26520,26520,14396850
2012-08-16,26.57261467,26900,27100,26760,27080,14824150
2012-08-17,25.58478546,25900,26900,25720,26880,27642800
2012-08-20,25.34770393,25660,25660,25100,25400,19944800
2012-08-21,25.32794571,25640,26040,25640,25840,15315200
2012-08-22,24.97233582,25280,25620,25140,25380,16031200
2012-08-23,25.42672729,25740,25740,24980,25220,13857750
2012-08-24,25.1896534,25500,25740,25280,25400,14077200
2012-08-27,23.31277657,23600,24060,23460,23780,63803450
2012-08-28,23.60912704,23900,24180,23600,23720,27767400
2012-08-29,24.30060768,24600,24700,24140,24180,23415550
2012-08-30,24.00425911,24300,24580,24040,24560,16211400
2012-08-31,24.35988045,24660,24680,24140,24220,20301300
2012-09-03,24.06352043,24360,24700,24020,24400,13903800
2012-09-04,24.06352043,24360,24560,24200,24380,9916550
2012-09-05,23.49058533,23780,24240,23780,24100,17381950
2012-09-06,23.62887955,23920,24060,23860,24000,12373750
2012-09-07,24.69573784,25000,25020,24400,24600,25512400
2012-09-10,24.69573784,25000,25280,25000,25200,15883700
2012-09-11,24.81427765,25120,25300,24640,24800,9890800
2012-09-12,25.56502914,25880,25900,25180,25360,18473250
2012-09-13,25.70332146,26020,26100,25620,25980,19489950
2012-09-14,26.39480019,26720,26780,26540,26600,24872500
2012-09-17,25.97991943,26300,26720,26240,26720,14896000
2012-09-18,25.97991943,26300,26720,26160,26280,11232300
2012-09-19,25.96015549,26280,26460,25960,26120,12114550
2012-09-20,25.42672729,25740,26100,25680,25860,14199800
2012-09-21,25.72308159,26040,26140,25900,26000,14913400
2012-09-24,26.21699524,26540,26560,25840,26000,13195450
2012-09-25,26.21699524,26540,26680,26200,26200,11348000
2012-09-26,26.17747879,26500,26500,26120,26260,12054550
2012-09-27,26.43431664,26760,26840,26460,26540,14541600
2012-09-28,26.59236526,26920,27200,26780,27180,17906350
2012-10-02,27.04676819,27380,27420,27040,27080,13376250
2012-10-04,27.00725365,27340,27460,26780,27020,19127200
2012-10-05,27.06652832,27400,27800,27040,27740,17828800
2012-10-08,27.12580109,27460,27580,27200,27500,12037600
2012-10-09,27.10604668,27440,27620,27260,27260,8788650
2012-10-10,26.17747879,26500,27200,26500,27060,12976700
2012-10-11,25.76259422,26080,26400,25740,26200,23779850
2012-10-12,25.60453796,25920,26240,25760,26100,14977250
2012-10-15,25.68356514,26000,26240,25740,25920,10334000
2012-10-16,26.27626038,26600,26620,26300,26520,10671300
2012-10-17,26.39480019,26720,26920,26320,26840,8984550
2012-10-18,26.41456032,26740,26820,26560,26720,10498450
2012-10-19,25.72308159,26040,26500,25980,26460,13969950
2012-10-22,25.97991943,26300,26340,25520,25540,11741150
2012-10-23,25.94040108,26260,26440,26040,26380,9253550
2012-10-24,25.68356514,26000,26180,25780,25940,13454500
2012-10-25,26.11821175,26440,26440,25820,25920,11881100
2012-10-26,25.42672729,25740,26240,25740,26120,13793850
2012-10-29,25.66381264,25980,25980,25580,25960,11448050
2012-10-30,25.64404869,25960,26080,25840,25980,6643850
2012-10-31,25.88113213,26200,26240,25980,26120,10604850
2012-11-01,25.6243,25940,26040,25800,25900,10455600
2012-11-02,26.21699524,26540,26660,26260,26380,18521400
2012-11-05,26.49358749,26820,26980,26400,26560,13062050
2012-11-06,26.65164185,26980,26980,26640,26980,8981800
2012-11-07,26.90847015,27240,27240,26700,26860,9676400
2012-11-08,26.67139816,27000,27140,26820,26960,15326600
2012-11-09,26.49358749,26820,27020,26520,26700,14550300
2012-11-12,26.57261467,26900,26940,26620,26620,6959250
2012-11-13,26.65164185,26980,26980,26520,26940,7325850
2012-11-14,26.77018547,27100,27140,26920,27140,10436000
2012-11-15,26.29601669,26620,26760,26520,26700,9959100
2012-11-16,25.82186317,26140,26520,26020,26440,12172550
2012-11-19,26.31578064,26640,26840,26260,26300,10137500
2012-11-20,26.94799232,27280,27300,26920,27060,13420300
2012-11-21,27.34312057,27680,27940,27440,27520,17780400
2012-11-22,27.99509048,28340,28380,27820,27880,14930950
2012-11-23,28.39021492,28740,28840,28340,28440,12322050
2012-11-26,27.73824883,28080,28860,27980,28840,13749850
2012-11-27,27.97533035,28320,28560,28080,28100,11836200
2012-11-28,27.91605949,28260,28760,27920,28000,14055800
2012-11-29,27.93581963,28280,28440,28040,28040,13073300
2012-11-30,27.77776337,28120,28500,27980,28460,16427600
2012-12-03,28.25192261,28600,28720,28160,28400,10220850
2012-12-04,28.25192261,28600,28680,28400,28640,9504900
2012-12-05,28.74583626,29100,29100,28540,28600,12436400
2012-12-06,28.72607994,29080,29420,28680,29360,14248700
2012-12-07,29.239748,29600,29960,29000,29000,15882450
2012-12-10,29.45707703,29820,30120,29700,30120,13056100
2012-12-11,29.16073036,29520,29960,29380,29960,12657350
2012-12-12,29.43731308,29800,29920,29460,29460,15244450
2012-12-13,30.28684616,30660,30660,29860,30000,30680500
2012-12-14,29.93122864,30300,30720,30160,30320,13905250
2012-12-17,29.69414711,30060,30480,29940,30020,15511100
2012-12-18,29.93122864,30300,30320,29900,30000,13538450
2012-12-20,29.69414711,30060,30580,29900,30300,20128500
2012-12-21,28.48900223,28840,29920,28800,29860,27576200
2012-12-24,29.12121582,29480,29520,28840,28960,14488550
2012-12-26,29.04218292,29400,30060,29400,29600,14038700
2012-12-27,39.67772675,29920,30000,29400,29400,9143900
2012-12-28,40.3673172,30440,30600,29740,29760,10562750
2013-01-02,41.79953384,31520,31520,30540,30660,11449650
2013-01-03,40.9242897,30860,31680,30860,31640,14227400
2013-01-04,40.44688416,30500,30840,30200,30800,12999800
2013-01-07,40.31427383,30400,30560,30000,30300,12610950
2013-01-08,39.78382111,30000,30340,29960,30260,13822250
2013-01-09,39.78382111,30000,30260,29820,30000,12659950
2013-01-10,40.57948685,30600,30680,30000,30300,14663600
2013-01-11,40.6590538,30660,30960,30140,30960,11913550
2013-01-14,41.16299057,31040,31040,30560,30780,7999950
2013-01-15,40.10208511,30240,31200,30240,31200,10727150
2013-01-16,39.5716362,29840,30520,29660,30280,16221000
2013-01-17,38.96162033,29380,30040,29000,30040,20236700
2013-01-18,39.25336075,29600,29740,29100,29600,12516600
2013-01-21,38.56377792,29080,29500,28960,29280,14519650
2013-01-22,39.25336075,29600,29740,28900,28900,11947400
2013-01-23,39.06769943,29460,30040,29460,30000,9293550
2013-01-24,38.53725052,29060,29380,28820,29360,15999050
2013-01-25,37.58245087,28340,29220,28100,29200,21795250
2013-01-28,36.3889389,27440,28020,27420,27920,30852150
2013-01-29,37.37026596,28180,28360,27600,27800,21616550
2013-01-30,38.19247055,28800,28800,28240,28520,16170100
2013-01-31,38.40465164,28960,28960,28440,28600,16052800
2013-02-01,38.2189827,28820,29200,28440,29200,11576200
2013-02-04,38.11289215,28740,29060,28340,29000,12861900
2013-02-05,38.05984497,28700,28860,28280,28300,11388100
2013-02-06,37.84766769,28540,28860,28540,28800,6897150
2013-02-07,37.66201019,28400,28780,28400,28780,9721100
2013-02-08,38.77596664,29240,29400,28300,28360,13423850
2013-02-12,38.93509674,29360,29680,29180,29680,8419750
2013-02-13,39.43902206,29740,29780,29120,29480,9209050
2013-02-14,39.51858521,29800,29880,29540,29800,7534100
2013-02-15,39.7307663,29960,29960,29540,29800,7599950
2013-02-18,39.51858521,29800,30020,29620,29800,7109950
2013-02-19,39.5716362,29840,29980,29580,29600,6132250
2013-02-20,40.97733688,30900,30900,29940,30040,18039350
2013-02-21,41.10993958,31000,31160,30700,30800,13123650
2013-02-22,40.57948685,30600,30960,30400,30600,13852650
2013-02-25,40.57948685,30600,30980,30600,30980,8897550
2013-02-26,40.49992371,30540,30760,30160,30300,9244750
2013-02-27,40.49992371,30540,31180,30380,31180,8938200
2013-02-28,40.95081329,30880,31080,30600,30600,12784200
2013-03-04,40.81819534,30780,31260,30600,31260,13276850
2013-03-05,41.10993958,31000,31280,30960,31120,9294600
2013-03-06,41.37517929,31200,31500,30940,31440,10148650
2013-03-07,40.31427383,30400,31000,30240,30960,13482700
2013-03-08,39.7572937,29980,30340,29780,30300,18941000
2013-03-11,39.99599838,30160,30240,29700,29860,13748250
2013-03-12,39.62467957,29880,30240,29800,30080,8746550
2013-03-13,40.49992371,30540,30580,30020,30120,11303550
2013-03-14,40.31427383,30400,30680,29980,30560,12557800
2013-03-15,39.25336075,29600,30580,29600,30580,36618350
2013-03-18,38.32507706,28900,29200,28680,29200,26439550
2013-03-19,39.12075043,29500,29840,28960,29000,13977100
2013-03-20,38.72291565,29200,29700,29120,29200,13515750
2013-03-21,38.64334488,29140,29480,29120,29220,11768550
2013-03-22,38.59030151,29100,29360,29040,29160,10687100
2013-03-25,39.65120316,29900,29900,29400,29600,10272050
2013-03-26,40.02252579,30180,30440,29820,29900,16830000
2013-03-27,39.88990021,30080,30320,29740,30300,12881400
2013-03-28,40.04904175,30200,30200,29940,30060,7989600
2013-03-29,40.49992371,30540,30640,30340,30480,9533700
2013-04-01,40.10208511,30240,30700,30240,30700,5295500
2013-04-02,40.44688416,30500,30640,30200,30200,8574850
2013-04-03,40.34078979,30420,30560,30180,30520,10882700
2013-04-04,39.9429512,30120,30380,29980,30340,10700450
2013-04-05,39.91642761,30100,30320,29860,30100,14977350
2013-04-08,40.31427383,30400,30620,29940,30100,12959500
2013-04-09,40.52644348,30560,30600,30200,30540,9244000
2013-04-10,40.34078979,30420,30800,30260,30800,11779700
2013-04-11,40.8447113,30800,30800,30360,30420,11291500
2013-04-12,40.23469162,30340,31000,30260,30800,10744050
2013-04-15,40.39383698,30460,30700,30060,30060,10767300
2013-04-16,40.52644348,30560,30640,30020,30100,18551850
2013-04-17,40.26122665,30360,31320,30280,31320,10491100
2013-04-18,39.33294296,29660,30440,29620,30400,13358400
2013-04-19,39.12075043,29500,29840,29100,29300,15704000
2013-04-22,39.86337662,30060,30060,29300,29800,9335850
2013-04-23,39.33294296,29660,30060,29480,30000,8864850
2013-04-24,39.41250229,29720,29880,29480,29700,10086550
2013-04-25,39.62467957,29880,29880,29400,29400,10463900
2013-04-26,39.41250229,29720,29940,29440,29900,11651600
2013-04-29,39.27988815,29620,29840,29500,29820,8500150
2013-04-30,40.31427383,30400,30600,29760,29800,18705000
2013-05-02,40.52644348,30560,30640,30340,30520,10048950
2013-05-03,40.71211243,30700,30740,30420,30700,6559050
2013-05-06,40.15513229,30280,30800,30240,30800,8654300
2013-05-07,39.5981636,29860,30160,29820,30160,11434500
2013-05-08,39.46554565,29760,29960,29580,29860,14921950
2013-05-09,40.18164825,30300,30400,29780,29800,10806150
2013-05-10,39.14728165,29520,30280,29520,30280,11794850
2013-05-13,39.17380524,29540,29600,29240,29420,8750100
2013-05-14,39.78382111,30000,30000,29660,29740,9002650
2013-05-15,39.78382111,30000,30000,29680,29700,10594800
2013-05-16,39.99599838,30160,30280,30000,30020,14657550
2013-05-20,39.70424652,29940,30240,29920,30040,12288850
2013-05-21,39.5716362,29840,30200,29700,30200,11600400
2013-05-22,40.02252579,30180,30200,29820,30080,9923100
2013-05-23,39.35945892,29680,30040,29680,29840,11994150
2013-05-24,39.41250229,29720,29880,29440,29740,10190600
2013-05-27,39.49206161,29780,29980,29740,29800,6146400
2013-05-28,39.35945892,29680,29920,29620,29620,11588050
2013-05-29,40.10208511,30240,30460,29660,29680,14760550
2013-05-30,40.95081329,30880,30980,30240,30360,22778000
2013-05-31,40.79166794,30760,31180,30740,30920,18025050
2013-06-03,40.63253403,30640,31180,30560,30720,10309450
2013-06-04,40.8447113,30800,30840,30420,30660,8496600
2013-06-05,40.34078979,30420,31060,30420,30980,13590650
2013-06-07,37.84766769,28540,29700,28480,29500,54290800
2013-06-10,37.79462814,28500,28860,28280,28400,26677700
2013-06-11,36.83981705,27780,28380,27560,28220,34613000
2013-06-12,36.7337265,27700,28060,27240,27560,22887650
2013-06-13,35.99109268,27140,27940,27140,27600,33509850
2013-06-14,36.3093605,27380,27540,27140,27300,17558350
2013-06-17,36.22979736,27320,27560,27300,27400,11758450
2013-06-18,36.78677368,27740,27740,27200,27360,11043050
2013-06-19,36.3093605,27380,27700,27280,27640,10270250
2013-06-20,35.24846268,26580,26960,26520,26860,17817950
2013-06-21,35.14236832,26500,26660,25800,25880,27677800
2013-06-24,34.82410049,26260,27000,26260,27000,15847900
2013-06-25,34.39974594,25940,26360,25760,26020,20774950
2013-06-26,33.4449234,25220,26100,24900,26020,31751200
2013-06-27,36.23200989,26780,26880,25720,25900,25756150
2013-06-28,36.31318665,26840,27000,26580,27000,20961250
2013-07-01,35.88024139,26520,26920,26440,26680,12825950
2013-07-02,36.12376404,26700,27040,26600,26800,10214450
2013-07-03,35.20376587,26020,26780,25900,26680,12822050
2013-07-04,35.63670731,26340,26340,25920,26040,9042650
2013-07-05,34.28375244,25340,26300,25200,25720,30382800
2013-07-08,33.17433548,24520,25160,24180,25000,26480150
2013-07-09,33.47198868,24740,25000,24580,24600,19694950
2013-07-10,33.76964188,24960,25040,24740,24900,17305650
2013-07-11,35.50141525,26240,26240,25020,25020,20788350
2013-07-12,35.50141525,26240,26480,26020,26400,11391300
2013-07-15,35.5284729,26260,26380,25700,26300,9629600
2013-07-16,35.12258911,25960,26420,25800,26360,9300950
2013-07-17,35.71788788,26400,26600,25720,26020,12302300
2013-07-18,34.96023178,25840,26500,25840,26500,15704200
2013-07-19,34.44612122,25460,25900,25280,25760,16271300
2013-07-22,34.44612122,25460,25780,25300,25600,10351150
2013-07-23,35.36611938,26140,26140,25440,25460,11948900
2013-07-24,35.5825882,26300,26340,25900,26140,8772650
2013-07-25,35.5825882,26300,26440,26160,26340,8495650
2013-07-26,35.25787735,26060,26380,25980,26280,13619550
2013-07-29,34.71670914,25660,26000,25580,25820,11821850
2013-07-30,34.90611649,25800,25900,25540,25540,9425350
2013-07-31,34.63552475,25600,25800,25580,25600,12735500
2013-08-01,34.63552475,25600,25760,25480,25700,9058900
2013-08-02,34.79787827,25720,26000,25640,25860,11241350
2013-08-05,34.47317123,25480,25660,25480,25660,8079850
2013-08-06,33.93198776,25080,25440,24900,24900,14493700
2013-08-07,33.06609726,24440,24800,24440,24740,15778100
2013-08-08,32.93081284,24340,24700,24260,24260,17910800
2013-08-09,33.28257751,24600,24820,24400,24580,12080200
2013-08-12,33.33669662,24640,24960,24500,24600,10140600
2013-08-13,34.90611649,25800,25800,24840,24880,20929450
2013-08-14,35.17670441,26000,26000,25700,25780,13005100
2013-08-16,35.04141235,25900,26020,25640,25720,11416600
2013-08-19,34.79787827,25720,25920,25600,25720,6499850
2013-08-20,34.33787918,25380,26100,25380,25920,14230950
2013-08-21,33.98610687,25120,25640,25120,25300,12346050
2013-08-22,33.95905304,25100,25340,24900,25000,11984850
2013-08-23,35.04141235,25900,26000,25420,25600,17203400
2013-08-26,35.17670441,26000,26100,25920,26020,11519650
2013-08-27,35.28494644,26080,26180,25900,26140,9130800
2013-08-28,35.42023849,26180,26200,25680,25680,9492550
2013-08-29,36.36730576,26880,26960,26280,26340,16315000
2013-08-30,37.016716,27360,27360,27020,27200,17135800
2013-09-02,36.55671692,27020,27420,27000,27360,10081600
2013-09-03,36.17788696,26740,27280,26520,27280,11798500
2013-09-04,36.25905991,26800,27080,26420,26600,10920050
2013-09-05,36.93554688,27300,27420,27160,27400,15100100
2013-09-06,37.04377365,27380,27500,27160,27400,11937950
2013-09-09,37.15200806,27460,27500,27260,27420,9291550
2013-09-10,37.7743721,27920,27920,27360,27380,14717650
2013-09-11,37.9367218,28040,28040,27700,27960,13353000
2013-09-12,38.15319443,28200,28480,27900,28100,21805400
2013-09-13,38.04496002,28120,28200,27920,28180,12281500
2013-09-16,38.55908966,28500,28500,28220,28460,11710700
2013-09-17,37.50378036,27720,28400,27620,28400,17181350
2013-09-23,36.80024338,27200,27620,27060,27300,24362900
2013-09-24,37.15200806,27460,27580,26760,26840,15138900
2013-09-25,36.9084816,27280,27480,27020,27340,11176450
2013-09-26,37.12494659,27440,27440,27120,27280,10374700
2013-09-27,36.96259308,27320,27540,27260,27500,11613250
2013-09-30,36.98965836,27340,27640,27200,27320,11650900
2013-10-01,37.39553833,27640,27660,27200,27600,9773150
2013-10-02,38.36967087,28360,28500,27800,27960,17586350
2013-10-04,38.36967087,28360,28840,28280,28760,15753700
2013-10-07,38.85673523,28720,28740,28500,28740,10228250
2013-10-08,38.6943779,28600,28660,28340,28340,10546000
2013-10-10,38.6943779,28600,28640,28420,28420,13819000
2013-10-11,39.04614258,28860,28940,28720,28800,11254150
2013-10-14,38.91085052,28760,28980,28760,28960,7373700
2013-10-15,39.42496872,29140,29140,28900,29000,10023650
2013-10-16,39.23555374,29000,29380,28900,29380,8010600
2013-10-17,39.58732605,29260,29360,29080,29200,9099350
2013-10-18,39.83085632,29440,29500,29260,29440,7852150
2013-10-21,39.6143837,29280,29780,29080,29500,7126050
2013-10-22,39.37085342,29100,29200,28680,29200,12353250
2013-10-23,39.01908493,28840,29280,28720,29280,8598450
2013-10-24,39.20849609,28980,28980,28580,28620,8915650
2013-10-25,39.20849609,28980,29040,28660,29000,6735300
2013-10-28,40.10143661,29640,29700,29160,29300,11307700
2013-10-29,40.31792068,29800,29800,29560,29800,10334900
2013-10-30,40.58850098,30000,30000,29680,29700,10588400
2013-10-31,39.64143753,29300,30040,29300,29960,12647050
2013-11-01,40.58850098,30000,30000,29360,29800,11357700
2013-11-04,40.56144714,29980,30040,29780,29840,10887800
2013-11-05,40.18261719,29700,30040,29440,30040,8009300
2013-11-06,39.26261139,29020,29960,28980,29960,12218400
2013-11-07,38.88379288,28740,29080,28500,29020,13006800
2013-11-08,38.15319443,28200,28560,28140,28220,13681350
2013-11-11,38.64025879,28560,28680,28180,28500,8563850
2013-11-12,39.39791107,29120,29320,28720,28800,9784900
2013-11-13,38.39671707,28380,28980,28380,28900,9995200
2013-11-14,38.53202057,28480,29100,28480,29100,10132150
2013-11-15,39.56026077,29240,29240,28640,28680,8339250
2013-11-18,39.88497162,29480,29520,29300,29400,6386800
2013-11-19,40.29085541,29780,29780,29540,29660,8183550
2013-11-20,39.77672958,29400,29740,29280,29460,8178150
2013-11-21,38.96496201,28800,29440,28640,29440,9019800
2013-11-22,39.23555374,29000,29120,28620,28820,8574600
2013-11-25,39.64143753,29300,29440,29020,29020,6615300
2013-11-26,40.02026367,29580,29580,29100,29160,8586250
2013-11-27,39.77672958,29400,29520,29200,29340,9351700
2013-11-28,40.42614746,29880,29880,29580,29600,10644900
2013-11-29,40.42614746,29880,29980,29700,29980,6752200
2013-12-02,39.69555664,29340,30060,29340,30000,7487800
2013-12-03,39.53320313,29220,29560,29140,29280,7798600
2013-12-04,38.74849319,28640,29060,28620,29000,10844000
2013-12-05,38.96496201,28800,28920,28440,28660,10479650
2013-12-06,38.64025879,28560,29080,28560,29080,9147450
2013-12-09,39.34378433,29080,29080,28800,28800,6996900
2013-12-10,38.96496201,28800,29020,28620,28820,7755600
2013-12-11,38.42378616,28400,28880,28320,28520,10629150
2013-12-12,38.15319443,28200,28200,27920,27920,14962050
2013-12-13,37.61201859,27800,28220,27800,28200,10053250
2013-12-16,37.88260269,28000,28080,27660,27820,8954400
2013-12-17,37.74731064,27900,28340,27860,28340,7762400
2013-12-18,37.90966034,28020,28200,27880,28100,10899200
2013-12-19,38.61319733,28540,28680,28360,28360,10552400
2013-12-20,38.61319733,28540,28540,28260,28260,8407400
2013-12-23,38.77554703,28660,28760,28580,28740,10639200
2013-12-24,38.28848648,28300,28640,28300,28600,10980350
2013-12-26,38.09907532,28160,28300,28020,28160,12307800
2013-12-27,74.07564545,27920,28220,27900,28200,10510000
2013-12-30,72.80213928,27440,27940,27200,27920,16908100
2014-01-02,69.45918274,26180,27100,26040,26960,31025000
2014-01-03,68.7693634,25920,26220,25740,26000,26496600
2014-01-06,69.35306549,26140,26400,25920,26060,19735800
2014-01-07,69.19387054,26080,26360,25900,26000,19763200
2014-01-08,68.50405121,25820,26080,25740,26000,20474650
2014-01-09,67.65504456,25500,26140,25500,26140,21250950
2014-01-10,67.49584961,25440,25720,25440,25500,18189150
2014-01-13,68.71630859,25900,25940,25460,25660,16449350
2014-01-14,69.6714325,26260,26600,25800,25940,14716650
2014-01-15,68.92857361,25980,26620,25960,26600,11747450
2014-01-16,69.03466797,26020,26200,25860,26000,9752450
2014-01-17,68.55711365,25840,26300,25840,26020,12774250
2014-01-20,69.83062744,26320,26380,25920,26100,8682800
2014-01-21,70.25513458,26480,26540,26220,26300,7562300
2014-01-22,70.46736908,26560,26560,26240,26280,10826500
2014-01-23,68.92857361,25980,26440,25980,26320,10336950
2014-01-24,69.35306549,26140,26360,25820,26000,14001750
2014-01-27,68.55711365,25840,26080,25700,25860,13346300
2014-01-28,68.0795517,25660,25860,25460,25460,11701350
2014-01-29,67.92034912,25600,25760,25540,25600,19181850
2014-02-03,67.49584961,25440,25760,25420,25720,16259200
2014-02-04,66.27540588,24980,25260,24980,25260,16033000
2014-02-05,65.63866425,24740,25100,24680,24900,14926650
2014-02-06,66.80604553,25180,25340,24800,24900,15197450
2014-02-07,67.65504456,25500,25580,25260,25500,9943600
2014-02-10,67.76117706,25540,25620,25240,25420,7799650
2014-02-11,69.56529236,26220,26300,25440,25620,12684000
2014-02-12,69.35306549,26140,26620,26100,26620,10027400
2014-02-13,68.87548828,25960,26400,25800,26000,5838450
2014-02-14,69.03466797,26020,26160,25840,25920,6220750
2014-02-17,68.18567657,25700,26120,25600,25840,9386650
2014-02-18,68.71630859,25900,25980,25640,25700,5910650
2014-02-19,68.4509964,25800,26000,25600,26000,6179750
2014-02-20,68.23873138,25720,25920,25620,25800,9543300
2014-02-21,70.57350159,26600,26660,26000,26660,14346200
2014-02-24,70.46736908,26560,26900,26420,26680,7425050
2014-02-25,70.78574371,26680,26800,26520,26640,8785300
2014-02-26,71.21025848,26840,26860,26500,26740,12918050
2014-02-27,71.15718842,26820,26840,26600,26700,7891350
2014-02-28,71.58169556,26980,26980,26640,26740,14232350
2014-03-03,70.30818176,26500,26800,26420,26720,12104150
2014-03-04,69.77755737,26300,26580,26300,26400,7900150
2014-03-05,70.57350159,26600,26820,26600,26700,7491500
2014-03-06,70.3612442,26520,26580,26200,26580,8616750
2014-03-07,71.05106354,26780,26780,26580,26780,7548650
2014-03-10,70.04286957,26400,26600,26340,26400,8657600
2014-03-11,70.14899445,26440,26540,26180,26400,9079800
2014-03-12,68.66324615,25880,26400,25860,26400,12579250
2014-03-13,68.4509964,25800,26260,25800,25880,11750200
2014-03-14,67.65504456,25500,25700,25400,25400,10836800
2014-03-17,67.17749023,25320,25520,25160,25500,8820000
2014-03-18,67.81423187,25560,25660,25320,25400,11045600
2014-03-19,67.33666992,25380,25700,25360,25600,7638550
2014-03-20,66.96522522,25240,25440,25240,25400,5939400
2014-03-21,67.54891968,25460,25460,25240,25380,8321300
2014-03-24,67.54891968,25460,25480,25180,25200,7073900
2014-03-25,66.16928864,24940,25400,24820,25380,13625000
2014-03-26,68.18567657,25700,25800,24960,25380,17444700
2014-03-27,70.73267365,26660,26660,25700,25800,20877850
2014-03-28,70.83881378,26700,26760,26400,26400,10648700
2014-03-31,71.26332855,26860,26900,26440,26900,13259850
2014-04-01,71.05106354,26780,26900,26620,26900,11081000
2014-04-02,72.00619507,27140,27140,26860,27000,13100050
2014-04-03,73.75725555,27800,27900,27020,27020,19098800
2014-04-04,73.22663879,27600,27940,27540,27540,18400350
2014-04-07,74.12870789,27940,27940,27480,27940,10761750
2014-04-08,73.96950531,27880,27980,27500,27740,10608200
2014-04-09,72.74908447,27420,27900,27280,27880,16061600
2014-04-10,73.22663879,27600,27600,27200,27380,9999200
2014-04-11,72.43068695,27300,27360,27180,27240,10659350
2014-04-14,72.69600677,27400,27720,27300,27300,10586000
2014-04-15,72.69600677,27400,27740,27380,27720,10969800
2014-04-16,73.22663879,27600,27840,27260,27400,9308550
2014-04-17,72.69600677,27400,27600,27320,27520,7241650
2014-04-18,73.12049866,27560,27580,27400,27400,9518350
2014-04-21,73.22663879,27600,27720,27500,27580,3299250
2014-04-22,72.9613266,27500,27680,27420,27480,6084300
2014-04-23,73.70420074,27780,27900,27640,27880,9500750
2014-04-24,74.65931702,28140,28180,27980,28180,10546200
2014-04-25,74.2348175,27980,28560,27960,28400,15269800
2014-04-28,73.65113068,27760,28120,27640,28080,9431450
2014-04-29,72.16538239,27200,27900,27020,27780,10909200
2014-04-30,71.26332855,26860,27620,26520,27600,15047300
2014-05-02,71.42250061,26920,27180,26880,27080,14943350
2014-05-07,71.31637573,26880,27120,26800,27000,14189700
2014-05-08,71.63475037,27000,27100,26880,27100,16281900
2014-05-09,70.83881378,26700,27160,26520,27120,13157050
2014-05-12,73.65113068,27760,27900,26640,26720,15944800
2014-05-13,74.28788757,28000,28500,27760,27760,12107400
2014-05-14,75.08383942,28300,28300,28020,28180,11103750
2014-05-15,74.81851959,28200,28380,28060,28280,6806700
2014-05-16,75.77365112,28560,28740,27980,28000,15856500
2014-05-19,76.8348999,28960,29000,28160,28560,19281050
2014-05-20,76.99408722,29020,29080,28700,28900,16007300
2014-05-21,76.46347046,28820,29000,28700,28700,10842500
2014-05-22,75.66752625,28520,28960,28520,28820,9540000
2014-05-23,75.77365112,28560,28560,28100,28100,8511650
2014-05-26,75.45526123,28440,28640,28300,28400,3735600
2014-05-27,74.65931702,28140,28460,28060,28340,4748400
2014-05-28,76.03897095,28660,28700,28180,28380,9200950
2014-05-29,77.47164917,29200,29300,28800,29000,12521500
2014-05-30,76.56959534,28860,29640,28860,29400,15831050
2014-06-02,77.2063446,29100,29160,28780,28860,7439450
2014-06-03,78.00228119,29400,29900,29300,29680,17234250
2014-06-05,77.31246948,29140,29600,29000,29320,13507050
2014-06-09,74.76545715,28180,29460,28040,29400,22269600
2014-06-10,76.19815063,28720,28760,28100,28420,9214100
2014-06-11,75.45526123,28440,28600,28240,28240,8625750
2014-06-12,74.97771454,28260,28600,28020,28600,12943150
2014-06-13,72.53681946,27340,28080,27260,28040,18589050
2014-06-16,72.90825653,27480,27640,27240,27600,15319950
2014-06-17,72.90825653,27480,27560,27020,27200,13476750
2014-06-18,72.05925751,27160,27520,27120,27460,11044350
2014-06-19,70.20205688,26460,26980,26400,26900,22339700
2014-06-20,69.03466797,26020,26600,25920,26600,23902650
2014-06-23,70.14899445,26440,26640,26320,26420,12488250
2014-06-24,71.36942291,26900,27080,26640,26800,11890850
2014-06-25,70.04286957,26400,26660,26360,26600,10231900
2014-06-26,70.30818176,26500,26860,26140,26180,12765300
2014-06-27,70.9030838,26220,26380,26120,26140,8953050
2014-06-30,71.49801636,26440,26480,26180,26200,8881050
2014-07-01,70.84902954,26200,26280,26020,26160,8725400
